proper_date,deviceid,device_type,event,is_silent,room_name,siteid,tstamp
2021-07-01T15:19:42Z,47,motion,1,FALSE,Bathroom,193,1625149182
2021-07-01T15:19:53Z,47,motion,1,FALSE,Bathroom,193,1625149193
2021-07-01T15:19:59Z,47,motion,1,FALSE,Bathroom,193,1625149199
2021-07-01T15:20:08Z,47,motion,1,FALSE,Bathroom,193,1625149208
2021-07-01T15:20:19Z,47,motion,1,FALSE,Bathroom,193,1625149219
2021-07-01T15:20:25Z,47,motion,1,FALSE,Bathroom,193,1625149225
2021-07-01T15:20:30Z,47,motion,1,FALSE,Bathroom,193,1625149230
2021-07-01T15:20:37Z,47,motion,1,FALSE,Bathroom,193,1625149237
2021-07-01T15:20:41Z,47,motion,1,FALSE,Bathroom,193,1625149241
2021-07-01T15:20:49Z,47,motion,1,FALSE,Bathroom,193,1625149249
2021-07-01T15:20:59Z,47,motion,1,FALSE,Bathroom,193,1625149259
2021-07-01T15:21:04Z,47,motion,1,FALSE,Bathroom,193,1625149264
2021-07-01T15:21:12Z,47,motion,1,FALSE,Bathroom,193,1625149272
2021-07-01T15:21:17Z,47,motion,1,FALSE,Bathroom,193,1625149277
2021-07-01T15:21:24Z,47,motion,1,FALSE,Bathroom,193,1625149284
2021-07-01T15:21:39Z,47,motion,1,FALSE,Bathroom,193,1625149299
2021-07-01T15:21:50Z,47,motion,1,FALSE,Bathroom,193,1625149310
2021-07-01T15:21:54Z,47,motion,1,FALSE,Bathroom,193,1625149314
2021-07-01T15:21:59Z,47,motion,1,FALSE,Bathroom,193,1625149319
2021-07-01T15:22:04Z,47,motion,1,FALSE,Bathroom,193,1625149324
2021-07-01T15:22:10Z,47,motion,1,FALSE,Bathroom,193,1625149330
2021-07-01T15:22:16Z,47,motion,1,FALSE,Bathroom,193,1625149336
2021-07-01T15:22:21Z,47,motion,1,FALSE,Bathroom,193,1625149341
2021-07-01T15:22:26Z,47,motion,1,FALSE,Bathroom,193,1625149346
2021-07-01T15:22:32Z,47,motion,1,FALSE,Bathroom,193,1625149352
2021-07-01T15:22:39Z,47,motion,1,FALSE,Bathroom,193,1625149359
2021-07-01T15:22:50Z,47,motion,1,FALSE,Bathroom,193,1625149370
2021-07-01T15:22:54Z,47,motion,1,FALSE,Bathroom,193,1625149374
2021-07-01T15:23:01Z,47,motion,1,FALSE,Bathroom,193,1625149381
2021-07-01T15:23:03Z,51,motion,2,FALSE,Kitchen,193,1625149383
2021-07-01T15:23:07Z,47,motion,1,FALSE,Bathroom,193,1625149387
2021-07-01T15:23:12Z,47,motion,1,FALSE,Bathroom,193,1625149392
2021-07-01T15:23:19Z,47,motion,1,FALSE,Bathroom,193,1625149399
2021-07-01T15:23:25Z,47,motion,1,FALSE,Bathroom,193,1625149405
2021-07-01T15:23:31Z,47,motion,1,FALSE,Bathroom,193,1625149411
2021-07-01T15:23:37Z,47,motion,1,FALSE,Bathroom,193,1625149417
2021-07-01T15:23:44Z,47,motion,1,FALSE,Bathroom,193,1625149424
2021-07-01T15:23:49Z,47,motion,1,FALSE,Bathroom,193,1625149429
2021-07-01T15:23:54Z,47,motion,1,FALSE,Bathroom,193,1625149434
2021-07-01T15:24:47Z,47,motion,1,FALSE,Bathroom,193,1625149487
2021-07-01T15:24:59Z,47,motion,1,FALSE,Bathroom,193,1625149499
2021-07-01T15:25:03Z,47,motion,1,FALSE,Bathroom,193,1625149503
2021-07-01T15:25:08Z,47,motion,1,FALSE,Bathroom,193,1625149508
2021-07-01T15:26:45Z,51,motion,1,FALSE,Kitchen,193,1625149605
2021-07-01T15:26:51Z,51,motion,1,FALSE,Kitchen,193,1625149611
2021-07-01T15:26:55Z,51,motion,1,FALSE,Kitchen,193,1625149615
2021-07-01T15:26:58Z,51,motion,1,FALSE,Kitchen,193,1625149618
2021-07-01T15:27:10Z,51,motion,1,FALSE,Kitchen,193,1625149630
2021-07-01T15:27:14Z,51,motion,1,FALSE,Kitchen,193,1625149634
2021-07-01T15:27:17Z,51,motion,1,FALSE,Kitchen,193,1625149637
2021-07-01T15:27:20Z,51,motion,1,FALSE,Kitchen,193,1625149640
2021-07-01T15:27:30Z,51,motion,1,FALSE,Kitchen,193,1625149650
2021-07-01T15:28:02Z,51,motion,1,FALSE,Kitchen,193,1625149682
2021-07-01T15:28:07Z,51,motion,1,FALSE,Kitchen,193,1625149687
2021-07-01T15:30:03Z,47,motion,1,FALSE,Bathroom,193,1625149803
2021-07-01T15:30:09Z,47,motion,1,FALSE,Bathroom,193,1625149809
2021-07-01T15:30:12Z,47,motion,1,FALSE,Bathroom,193,1625149812
2021-07-01T15:30:15Z,47,motion,1,FALSE,Bathroom,193,1625149815
2021-07-01T15:30:21Z,47,motion,1,FALSE,Bathroom,193,1625149821
2021-07-01T15:30:52Z,47,motion,1,FALSE,Bathroom,193,1625149852
2021-07-01T15:30:58Z,47,motion,1,FALSE,Bathroom,193,1625149858
2021-07-01T15:31:05Z,47,motion,1,FALSE,Bathroom,193,1625149865
2021-07-01T15:31:10Z,47,motion,1,FALSE,Bathroom,193,1625149870
2021-07-01T15:31:14Z,47,motion,1,FALSE,Bathroom,193,1625149874
2021-07-01T15:31:20Z,47,motion,1,FALSE,Bathroom,193,1625149880
2021-07-01T15:31:25Z,47,motion,1,FALSE,Bathroom,193,1625149885
2021-07-01T15:31:36Z,47,motion,1,FALSE,Bathroom,193,1625149896
2021-07-01T15:31:42Z,47,motion,1,FALSE,Bathroom,193,1625149902
2021-07-01T15:32:00Z,47,motion,1,FALSE,Bathroom,193,1625149920
2021-07-01T15:32:03Z,47,motion,1,FALSE,Bathroom,193,1625149923
2021-07-01T15:32:06Z,47,motion,1,FALSE,Bathroom,193,1625149926
2021-07-01T15:32:11Z,47,motion,1,FALSE,Bathroom,193,1625149931
2021-07-01T15:32:17Z,47,motion,1,FALSE,Bathroom,193,1625149937
2021-07-01T15:32:22Z,47,motion,1,FALSE,Bathroom,193,1625149942
2021-07-01T15:32:29Z,47,motion,1,FALSE,Bathroom,193,1625149949
2021-07-01T15:32:34Z,47,motion,1,FALSE,Bathroom,193,1625149954
2021-07-01T15:32:51Z,47,motion,1,FALSE,Bathroom,193,1625149971
2021-07-01T15:32:54Z,51,motion,2,FALSE,Kitchen,193,1625149974
2021-07-01T15:33:16Z,47,motion,1,FALSE,Bathroom,193,1625149996
2021-07-01T15:33:24Z,47,motion,1,FALSE,Bathroom,193,1625150004
2021-07-01T15:33:29Z,47,motion,1,FALSE,Bathroom,193,1625150009
2021-07-01T15:33:34Z,47,motion,1,FALSE,Bathroom,193,1625150014
2021-07-01T15:33:45Z,47,motion,1,FALSE,Bathroom,193,1625150025
2021-07-01T15:33:52Z,47,motion,1,FALSE,Bathroom,193,1625150032
2021-07-01T15:33:56Z,47,motion,1,FALSE,Bathroom,193,1625150036
2021-07-01T15:34:02Z,47,motion,1,FALSE,Bathroom,193,1625150042
2021-07-01T15:34:07Z,47,motion,1,FALSE,Bathroom,193,1625150047
2021-07-01T15:34:12Z,47,motion,1,FALSE,Bathroom,193,1625150052
2021-07-01T15:34:23Z,47,motion,1,FALSE,Bathroom,193,1625150063
2021-07-01T15:34:28Z,47,motion,1,FALSE,Bathroom,193,1625150068
2021-07-01T15:34:34Z,47,motion,1,FALSE,Bathroom,193,1625150074
2021-07-01T15:35:13Z,47,motion,1,FALSE,Bathroom,193,1625150113
2021-07-01T15:35:20Z,47,motion,1,FALSE,Bathroom,193,1625150120
2021-07-01T15:35:28Z,47,motion,1,FALSE,Bathroom,193,1625150128
2021-07-01T15:35:34Z,47,motion,1,FALSE,Bathroom,193,1625150134
2021-07-01T15:35:41Z,47,motion,1,FALSE,Bathroom,193,1625150141
2021-07-01T15:35:47Z,47,motion,1,FALSE,Bathroom,193,1625150147
2021-07-01T15:36:00Z,51,motion,1,FALSE,Kitchen,193,1625150160
2021-07-01T15:36:27Z,51,motion,1,FALSE,Kitchen,193,1625150187
2021-07-01T15:36:47Z,51,motion,1,FALSE,Kitchen,193,1625150207
2021-07-01T15:39:12Z,51,motion,1,FALSE,Kitchen,193,1625150352
2021-07-01T15:40:17Z,49,motion,1,FALSE,Living room,193,1625150417
2021-07-01T15:40:22Z,49,motion,1,FALSE,Living room,193,1625150422
2021-07-01T15:40:29Z,49,motion,1,FALSE,Living room,193,1625150429
2021-07-01T15:40:49Z,47,motion,2,FALSE,Bathroom,193,1625150449
2021-07-01T15:43:58Z,51,motion,2,FALSE,Kitchen,193,1625150638
2021-07-01T15:45:24Z,49,motion,2,FALSE,Living room,193,1625150724
2021-07-01T15:53:56Z,49,motion,1,FALSE,Living room,193,1625151236
2021-07-01T15:54:02Z,49,motion,1,FALSE,Living room,193,1625151242
2021-07-01T15:54:08Z,49,motion,1,FALSE,Living room,193,1625151248
2021-07-01T15:54:25Z,51,motion,1,FALSE,Kitchen,193,1625151265
2021-07-01T15:54:57Z,47,motion,1,FALSE,Bathroom,193,1625151297
2021-07-01T15:55:21Z,47,motion,1,FALSE,Bathroom,193,1625151321
2021-07-01T15:55:26Z,47,motion,1,FALSE,Bathroom,193,1625151326
2021-07-01T15:55:32Z,47,motion,1,FALSE,Bathroom,193,1625151332
2021-07-01T15:55:36Z,47,motion,1,FALSE,Bathroom,193,1625151336
2021-07-01T15:55:46Z,51,motion,1,FALSE,Kitchen,193,1625151346
2021-07-01T15:55:52Z,51,motion,1,FALSE,Kitchen,193,1625151352
2021-07-01T15:56:01Z,51,motion,1,FALSE,Kitchen,193,1625151361
2021-07-01T15:56:05Z,51,motion,1,FALSE,Kitchen,193,1625151365
2021-07-01T15:56:15Z,47,motion,1,FALSE,Bathroom,193,1625151375
2021-07-01T15:56:21Z,47,motion,1,FALSE,Bathroom,193,1625151381
2021-07-01T15:56:25Z,47,motion,1,FALSE,Bathroom,193,1625151385
2021-07-01T15:56:31Z,47,motion,1,FALSE,Bathroom,193,1625151391
2021-07-01T15:56:34Z,47,motion,1,FALSE,Bathroom,193,1625151394
2021-07-01T15:56:39Z,47,motion,1,FALSE,Bathroom,193,1625151399
2021-07-01T15:56:46Z,47,motion,1,FALSE,Bathroom,193,1625151406
2021-07-01T15:56:51Z,47,motion,1,FALSE,Bathroom,193,1625151411
2021-07-01T15:57:24Z,47,motion,1,FALSE,Bathroom,193,1625151444
2021-07-01T15:57:33Z,47,motion,1,FALSE,Bathroom,193,1625151453
2021-07-01T15:57:46Z,47,motion,1,FALSE,Bathroom,193,1625151466
2021-07-01T15:57:55Z,47,motion,1,FALSE,Bathroom,193,1625151475
2021-07-01T15:57:59Z,47,motion,1,FALSE,Bathroom,193,1625151479
2021-07-01T15:58:06Z,47,motion,1,FALSE,Bathroom,193,1625151486
2021-07-01T15:58:15Z,47,motion,1,FALSE,Bathroom,193,1625151495
2021-07-01T15:58:20Z,47,motion,1,FALSE,Bathroom,193,1625151500
2021-07-01T15:58:32Z,47,motion,1,FALSE,Bathroom,193,1625151512
2021-07-01T15:58:37Z,47,motion,1,FALSE,Bathroom,193,1625151517
2021-07-01T15:58:50Z,47,motion,1,FALSE,Bathroom,193,1625151530
2021-07-01T15:58:56Z,47,motion,1,FALSE,Bathroom,193,1625151536
2021-07-01T15:59:01Z,47,motion,1,FALSE,Bathroom,193,1625151541
2021-07-01T15:59:02Z,49,motion,2,FALSE,Living room,193,1625151542
2021-07-01T15:59:06Z,47,motion,1,FALSE,Bathroom,193,1625151546
2021-07-01T15:59:11Z,47,motion,1,FALSE,Bathroom,193,1625151551
2021-07-01T15:59:18Z,47,motion,1,FALSE,Bathroom,193,1625151558
2021-07-01T15:59:23Z,47,motion,1,FALSE,Bathroom,193,1625151563
2021-07-01T15:59:35Z,47,motion,1,FALSE,Bathroom,193,1625151575
2021-07-01T15:59:40Z,47,motion,1,FALSE,Bathroom,193,1625151580
2021-07-01T15:59:48Z,47,motion,1,FALSE,Bathroom,193,1625151588
2021-07-01T15:59:55Z,47,motion,1,FALSE,Bathroom,193,1625151595
2021-07-01T16:00:03Z,47,motion,1,FALSE,Bathroom,193,1625151603
2021-07-01T16:00:08Z,47,motion,1,FALSE,Bathroom,193,1625151608
2021-07-01T16:00:15Z,47,motion,1,FALSE,Bathroom,193,1625151615
2021-07-01T16:00:30Z,47,motion,1,FALSE,Bathroom,193,1625151630
2021-07-01T16:00:35Z,47,motion,1,FALSE,Bathroom,193,1625151635
2021-07-01T16:00:38Z,47,motion,1,FALSE,Bathroom,193,1625151638
2021-07-01T16:00:41Z,47,motion,1,FALSE,Bathroom,193,1625151641
2021-07-01T16:00:46Z,47,motion,1,FALSE,Bathroom,193,1625151646
2021-07-01T16:00:51Z,47,motion,1,FALSE,Bathroom,193,1625151651
2021-07-01T16:00:53Z,51,motion,2,FALSE,Kitchen,193,1625151653
2021-07-01T16:01:02Z,47,motion,1,FALSE,Bathroom,193,1625151662
2021-07-01T16:01:08Z,47,motion,1,FALSE,Bathroom,193,1625151668
2021-07-01T16:01:17Z,47,motion,1,FALSE,Bathroom,193,1625151677
2021-07-01T16:01:25Z,47,motion,1,FALSE,Bathroom,193,1625151685
2021-07-01T16:01:32Z,47,motion,1,FALSE,Bathroom,193,1625151692
2021-07-01T16:01:37Z,47,motion,1,FALSE,Bathroom,193,1625151697
2021-07-01T16:01:49Z,47,motion,1,FALSE,Bathroom,193,1625151709
2021-07-01T16:02:07Z,47,motion,1,FALSE,Bathroom,193,1625151727
2021-07-01T16:02:14Z,47,motion,1,FALSE,Bathroom,193,1625151734
2021-07-01T16:02:20Z,47,motion,1,FALSE,Bathroom,193,1625151740
2021-07-01T16:02:25Z,47,motion,1,FALSE,Bathroom,193,1625151745
2021-07-01T16:02:30Z,47,motion,1,FALSE,Bathroom,193,1625151750
2021-07-01T16:03:01Z,47,motion,1,FALSE,Bathroom,193,1625151781
2021-07-01T16:03:07Z,47,motion,1,FALSE,Bathroom,193,1625151787
2021-07-01T16:03:13Z,47,motion,1,FALSE,Bathroom,193,1625151793
2021-07-01T16:03:18Z,47,motion,1,FALSE,Bathroom,193,1625151798
2021-07-01T16:03:22Z,47,motion,1,FALSE,Bathroom,193,1625151802
2021-07-01T16:03:28Z,47,motion,1,FALSE,Bathroom,193,1625151808
2021-07-01T16:03:34Z,47,motion,1,FALSE,Bathroom,193,1625151814
2021-07-01T16:03:41Z,47,motion,1,FALSE,Bathroom,193,1625151821
2021-07-01T16:03:46Z,47,motion,1,FALSE,Bathroom,193,1625151826
2021-07-01T16:03:51Z,47,motion,1,FALSE,Bathroom,193,1625151831
2021-07-01T16:04:46Z,47,motion,1,FALSE,Bathroom,193,1625151886
2021-07-01T16:04:50Z,47,motion,1,FALSE,Bathroom,193,1625151890
2021-07-01T16:04:56Z,47,motion,1,FALSE,Bathroom,193,1625151896
2021-07-01T16:05:04Z,47,motion,1,FALSE,Bathroom,193,1625151904
2021-07-01T16:05:07Z,47,motion,1,FALSE,Bathroom,193,1625151907
2021-07-01T16:05:10Z,47,motion,1,FALSE,Bathroom,193,1625151910
2021-07-01T16:05:17Z,47,motion,1,FALSE,Bathroom,193,1625151917
2021-07-01T16:05:23Z,47,motion,1,FALSE,Bathroom,193,1625151923
2021-07-01T16:05:30Z,47,motion,1,FALSE,Bathroom,193,1625151930
2021-07-01T16:05:36Z,47,motion,1,FALSE,Bathroom,193,1625151936
2021-07-01T16:05:43Z,47,motion,1,FALSE,Bathroom,193,1625151943
2021-07-01T16:05:58Z,47,motion,1,FALSE,Bathroom,193,1625151958
2021-07-01T16:06:08Z,47,motion,1,FALSE,Bathroom,193,1625151968
2021-07-01T16:06:12Z,47,motion,1,FALSE,Bathroom,193,1625151972
2021-07-01T16:06:21Z,47,motion,1,FALSE,Bathroom,193,1625151981
2021-07-01T16:06:27Z,47,motion,1,FALSE,Bathroom,193,1625151987
2021-07-01T16:06:33Z,47,motion,1,FALSE,Bathroom,193,1625151993
2021-07-01T16:06:49Z,47,motion,1,FALSE,Bathroom,193,1625152009
2021-07-01T16:06:55Z,47,motion,1,FALSE,Bathroom,193,1625152015
2021-07-01T16:07:00Z,47,motion,1,FALSE,Bathroom,193,1625152020
2021-07-01T16:07:14Z,47,motion,1,FALSE,Bathroom,193,1625152034
2021-07-01T16:07:32Z,47,motion,1,FALSE,Bathroom,193,1625152052
2021-07-01T16:07:50Z,47,motion,1,FALSE,Bathroom,193,1625152070
2021-07-01T16:07:57Z,47,motion,1,FALSE,Bathroom,193,1625152077
2021-07-01T16:08:00Z,47,motion,1,FALSE,Bathroom,193,1625152080
2021-07-01T16:08:11Z,47,motion,1,FALSE,Bathroom,193,1625152091
2021-07-01T16:08:18Z,47,motion,1,FALSE,Bathroom,193,1625152098
2021-07-01T16:08:23Z,47,motion,1,FALSE,Bathroom,193,1625152103
2021-07-01T16:08:33Z,47,motion,1,FALSE,Bathroom,193,1625152113
2021-07-01T16:08:38Z,47,motion,1,FALSE,Bathroom,193,1625152118
2021-07-01T16:09:05Z,47,motion,1,FALSE,Bathroom,193,1625152145
2021-07-01T16:09:10Z,47,motion,1,FALSE,Bathroom,193,1625152150
2021-07-01T16:09:15Z,47,motion,1,FALSE,Bathroom,193,1625152155
2021-07-01T16:09:21Z,47,motion,1,FALSE,Bathroom,193,1625152161
2021-07-01T16:09:27Z,47,motion,1,FALSE,Bathroom,193,1625152167
2021-07-01T16:09:33Z,47,motion,1,FALSE,Bathroom,193,1625152173
2021-07-01T16:09:38Z,47,motion,1,FALSE,Bathroom,193,1625152178
2021-07-01T16:09:41Z,47,motion,1,FALSE,Bathroom,193,1625152181
2021-07-01T16:09:45Z,47,motion,1,FALSE,Bathroom,193,1625152185
2021-07-01T16:09:50Z,47,motion,1,FALSE,Bathroom,193,1625152190
2021-07-01T16:09:55Z,47,motion,1,FALSE,Bathroom,193,1625152195
2021-07-01T16:10:01Z,47,motion,1,FALSE,Bathroom,193,1625152201
2021-07-01T16:10:07Z,47,motion,1,FALSE,Bathroom,193,1625152207
2021-07-01T16:10:12Z,47,motion,1,FALSE,Bathroom,193,1625152212
2021-07-01T16:10:17Z,47,motion,1,FALSE,Bathroom,193,1625152217
2021-07-01T16:10:22Z,47,motion,1,FALSE,Bathroom,193,1625152222
2021-07-01T16:10:41Z,51,motion,1,FALSE,Kitchen,193,1625152241
2021-07-01T16:10:48Z,51,motion,1,FALSE,Kitchen,193,1625152248
2021-07-01T16:11:56Z,47,motion,1,FALSE,Bathroom,193,1625152316
2021-07-01T16:12:04Z,47,motion,1,FALSE,Bathroom,193,1625152324
2021-07-01T16:12:09Z,47,motion,1,FALSE,Bathroom,193,1625152329
2021-07-01T16:12:21Z,47,motion,1,FALSE,Bathroom,193,1625152341
2021-07-01T16:12:26Z,47,motion,1,FALSE,Bathroom,193,1625152346
2021-07-01T16:12:31Z,47,motion,1,FALSE,Bathroom,193,1625152351
2021-07-01T16:12:40Z,47,motion,1,FALSE,Bathroom,193,1625152360
2021-07-01T16:12:46Z,47,motion,1,FALSE,Bathroom,193,1625152366
2021-07-01T16:17:02Z,51,motion,1,FALSE,Kitchen,193,1625152622
2021-07-01T16:17:19Z,51,motion,1,FALSE,Kitchen,193,1625152639
2021-07-01T16:17:42Z,51,motion,1,FALSE,Kitchen,193,1625152662
2021-07-01T16:17:44Z,47,motion,2,FALSE,Bathroom,193,1625152664
2021-07-01T16:17:55Z,51,motion,1,FALSE,Kitchen,193,1625152675
2021-07-01T16:18:12Z,51,motion,1,FALSE,Kitchen,193,1625152692
2021-07-01T16:18:31Z,51,motion,1,FALSE,Kitchen,193,1625152711
2021-07-01T16:18:42Z,47,motion,1,FALSE,Bathroom,193,1625152722
2021-07-01T16:18:54Z,47,motion,1,FALSE,Bathroom,193,1625152734
2021-07-01T16:18:59Z,47,motion,1,FALSE,Bathroom,193,1625152739
2021-07-01T16:21:00Z,51,motion,1,FALSE,Kitchen,193,1625152860
2021-07-01T16:21:20Z,51,motion,1,FALSE,Kitchen,193,1625152880
2021-07-01T16:22:20Z,47,motion,1,FALSE,Bathroom,193,1625152940
2021-07-01T16:22:28Z,47,motion,1,FALSE,Bathroom,193,1625152948
2021-07-01T16:22:33Z,47,motion,1,FALSE,Bathroom,193,1625152953
2021-07-01T16:22:38Z,47,motion,1,FALSE,Bathroom,193,1625152958
2021-07-01T16:23:03Z,49,motion,1,FALSE,Living room,193,1625152983
2021-07-01T16:23:08Z,49,motion,1,FALSE,Living room,193,1625152988
2021-07-01T16:23:16Z,49,motion,1,FALSE,Living room,193,1625152996
2021-07-01T16:23:23Z,49,motion,1,FALSE,Living room,193,1625153003
2021-07-01T16:23:31Z,49,motion,1,FALSE,Living room,193,1625153011
2021-07-01T16:23:46Z,49,motion,1,FALSE,Living room,193,1625153026
2021-07-01T16:24:44Z,51,motion,1,FALSE,Kitchen,193,1625153084
2021-07-01T16:25:08Z,51,motion,1,FALSE,Kitchen,193,1625153108
2021-07-01T16:25:53Z,51,motion,1,FALSE,Kitchen,193,1625153153
2021-07-01T16:26:20Z,51,motion,1,FALSE,Kitchen,193,1625153180
2021-07-01T16:26:29Z,51,motion,1,FALSE,Kitchen,193,1625153189
2021-07-01T16:26:40Z,51,motion,1,FALSE,Kitchen,193,1625153200
2021-07-01T16:26:43Z,51,motion,1,FALSE,Kitchen,193,1625153203
2021-07-01T16:26:52Z,51,motion,1,FALSE,Kitchen,193,1625153212
2021-07-01T16:26:59Z,47,motion,1,FALSE,Bathroom,193,1625153219
2021-07-01T16:27:08Z,49,motion,1,FALSE,Living room,193,1625153228
2021-07-01T16:27:14Z,49,motion,1,FALSE,Living room,193,1625153234
2021-07-01T16:28:00Z,49,motion,1,FALSE,Living room,193,1625153280
2021-07-01T16:28:06Z,49,motion,1,FALSE,Living room,193,1625153286
2021-07-01T16:28:38Z,49,motion,1,FALSE,Living room,193,1625153318
2021-07-01T16:28:43Z,49,motion,1,FALSE,Living room,193,1625153323
2021-07-01T16:31:38Z,51,motion,2,FALSE,Kitchen,193,1625153498
2021-07-01T16:32:02Z,47,motion,2,FALSE,Bathroom,193,1625153522
2021-07-01T17:02:27Z,49,motion,1,FALSE,Living room,193,1625155347
2021-07-01T17:02:36Z,49,motion,1,FALSE,Living room,193,1625155356
2021-07-01T17:02:41Z,49,motion,1,FALSE,Living room,193,1625155361
2021-07-01T17:02:46Z,49,motion,1,FALSE,Living room,193,1625155366
2021-07-01T17:12:07Z,49,motion,1,FALSE,Living room,193,1625155927
2021-07-01T17:12:12Z,49,motion,1,FALSE,Living room,193,1625155932
2021-07-01T17:12:17Z,49,motion,1,FALSE,Living room,193,1625155937
2021-07-01T17:12:26Z,49,motion,1,FALSE,Living room,193,1625155946
2021-07-01T17:12:47Z,49,motion,1,FALSE,Living room,193,1625155967
2021-07-01T17:12:55Z,49,motion,1,FALSE,Living room,193,1625155975
2021-07-01T17:12:57Z,48,motion,1,FALSE,Hallway,193,1625155977
2021-07-01T17:13:06Z,47,motion,1,FALSE,Bathroom,193,1625155986
2021-07-01T17:13:14Z,51,motion,1,FALSE,Kitchen,193,1625155994
2021-07-01T17:13:39Z,47,motion,1,FALSE,Bathroom,193,1625156019
2021-07-01T17:13:46Z,47,motion,1,FALSE,Bathroom,193,1625156026
2021-07-01T17:13:51Z,47,motion,1,FALSE,Bathroom,193,1625156031
2021-07-01T17:13:59Z,49,motion,1,FALSE,Living room,193,1625156039
2021-07-01T17:14:19Z,49,motion,1,FALSE,Living room,193,1625156059
2021-07-01T17:17:45Z,48,motion,2,FALSE,Hallway,193,1625156265
2021-07-01T17:18:01Z,51,motion,2,FALSE,Kitchen,193,1625156281
2021-07-01T17:20:53Z,49,motion,1,FALSE,Living room,193,1625156453
2021-07-01T17:20:59Z,49,motion,1,FALSE,Living room,193,1625156459
2021-07-01T17:21:07Z,49,motion,1,FALSE,Living room,193,1625156467
2021-07-01T17:21:13Z,49,motion,1,FALSE,Living room,193,1625156473
2021-07-01T17:21:25Z,47,motion,1,FALSE,Bathroom,193,1625156485
2021-07-01T17:21:29Z,47,motion,1,FALSE,Bathroom,193,1625156489
2021-07-01T17:21:34Z,47,motion,1,FALSE,Bathroom,193,1625156494
2021-07-01T17:21:37Z,47,motion,1,FALSE,Bathroom,193,1625156497
2021-07-01T17:21:44Z,47,motion,1,FALSE,Bathroom,193,1625156504
2021-07-01T17:22:10Z,47,motion,1,FALSE,Bathroom,193,1625156530
2021-07-01T17:22:19Z,47,motion,1,FALSE,Bathroom,193,1625156539
2021-07-01T17:22:24Z,47,motion,1,FALSE,Bathroom,193,1625156544
2021-07-01T17:22:32Z,47,motion,1,FALSE,Bathroom,193,1625156552
2021-07-01T17:22:38Z,47,motion,1,FALSE,Bathroom,193,1625156558
2021-07-01T17:22:44Z,47,motion,1,FALSE,Bathroom,193,1625156564
2021-07-01T17:22:50Z,47,motion,1,FALSE,Bathroom,193,1625156570
2021-07-01T17:22:56Z,47,motion,1,FALSE,Bathroom,193,1625156576
2021-07-01T17:23:02Z,47,motion,1,FALSE,Bathroom,193,1625156582
2021-07-01T17:23:10Z,47,motion,1,FALSE,Bathroom,193,1625156590
2021-07-01T17:23:23Z,47,motion,1,FALSE,Bathroom,193,1625156603
2021-07-01T17:23:28Z,47,motion,1,FALSE,Bathroom,193,1625156608
2021-07-01T17:23:34Z,47,motion,1,FALSE,Bathroom,193,1625156614
2021-07-01T17:23:39Z,47,motion,1,FALSE,Bathroom,193,1625156619
2021-07-01T17:23:51Z,47,motion,1,FALSE,Bathroom,193,1625156631
2021-07-01T17:23:57Z,47,motion,1,FALSE,Bathroom,193,1625156637
2021-07-01T17:24:02Z,47,motion,1,FALSE,Bathroom,193,1625156642
2021-07-01T17:24:06Z,47,motion,1,FALSE,Bathroom,193,1625156646
2021-07-01T17:24:17Z,51,motion,1,FALSE,Kitchen,193,1625156657
2021-07-01T17:24:24Z,51,motion,1,FALSE,Kitchen,193,1625156664
2021-07-01T17:24:37Z,47,motion,1,FALSE,Bathroom,193,1625156677
2021-07-01T17:24:49Z,49,motion,1,FALSE,Living room,193,1625156689
2021-07-01T17:24:54Z,49,motion,1,FALSE,Living room,193,1625156694
2021-07-01T17:25:01Z,49,motion,1,FALSE,Living room,193,1625156701
2021-07-01T17:25:30Z,49,motion,1,FALSE,Living room,193,1625156730
2021-07-01T17:25:41Z,49,motion,1,FALSE,Living room,193,1625156741
2021-07-01T17:25:54Z,49,motion,1,FALSE,Living room,193,1625156754
2021-07-01T17:26:02Z,49,motion,1,FALSE,Living room,193,1625156762
2021-07-01T17:29:39Z,47,motion,2,FALSE,Bathroom,193,1625156979
2021-07-01T17:30:56Z,49,motion,2,FALSE,Living room,193,1625157056
2021-07-01T17:37:23Z,49,motion,1,FALSE,Living room,193,1625157443
2021-07-01T17:37:32Z,49,motion,1,FALSE,Living room,193,1625157452
2021-07-01T17:37:39Z,49,motion,1,FALSE,Living room,193,1625157459
2021-07-01T17:37:53Z,49,motion,1,FALSE,Living room,193,1625157473
2021-07-01T17:37:59Z,49,motion,1,FALSE,Living room,193,1625157479
2021-07-01T17:42:53Z,49,motion,2,FALSE,Living room,193,1625157773
2021-07-01T17:42:58Z,49,motion,1,FALSE,Living room,193,1625157778
2021-07-01T17:43:03Z,49,motion,1,FALSE,Living room,193,1625157783
2021-07-01T17:43:09Z,49,motion,1,FALSE,Living room,193,1625157789
2021-07-01T17:43:15Z,49,motion,1,FALSE,Living room,193,1625157795
2021-07-01T17:43:22Z,49,motion,1,FALSE,Living room,193,1625157802
2021-07-01T17:43:37Z,49,motion,1,FALSE,Living room,193,1625157817
2021-07-01T17:43:42Z,49,motion,1,FALSE,Living room,193,1625157822
2021-07-01T17:43:54Z,49,motion,1,FALSE,Living room,193,1625157834
2021-07-01T17:43:59Z,49,motion,1,FALSE,Living room,193,1625157839
2021-07-01T17:46:18Z,49,motion,1,FALSE,Living room,193,1625157978
